id,author_id,parent_id,step,week_number,step_number,timestamp,likes
12305940,89dea052-933d-4f0b-91ca-854fc1a6963a,,1.5,1,5,2016-04-28 02:54:32 UTC,0
12305975,73dcffb6-349b-4997-a917-4bb27c88fa43,,2.8,2,8,2016-04-28 02:57:18 UTC,2
12306037,fede615e-e8e7-4f84-b35f-d5f225f4239f,,1.1,1,1,2016-04-28 03:03:08 UTC,0
12306044,046e6708-b177-46d1-b43e-6c2b6b281b7a,,1.6,1,6,2016-04-28 03:03:35 UTC,1
12306088,146c056e-fe4d-4692-acd0-e7fceb93e635,12275795,1.2,1,2,2016-04-28 03:07:44 UTC,1
12306168,046e6708-b177-46d1-b43e-6c2b6b281b7a,,1.7,1,7,2016-04-28 03:14:58 UTC,2
12306276,146c056e-fe4d-4692-acd0-e7fceb93e635,12276130,1.5,1,5,2016-04-28 03:26:24 UTC,0
12306287,25c00b97-a9d8-42c7-ad4d-a53ebc7a8f2b,12290634,1.4,1,4,2016-04-28 03:27:12 UTC,0
12306327,fc590e8d-d247-417d-95ae-4400e9cb1ffd,,1.1,1,1,2016-04-28 03:33:21 UTC,0
12306387,b2b9d3df-9682-4b63-a5b6-251fb47e17e4,12226052,1.1,1,1,2016-04-28 03:39:26 UTC,0
12306405,146c056e-fe4d-4692-acd0-e7fceb93e635,12276130,1.5,1,5,2016-04-28 03:41:27 UTC,0
12306551,b12df99a-06d5-40d2-9445-f15ec486b898,12277143,2.5,2,5,2016-04-28 03:57:28 UTC,9
12306611,b12df99a-06d5-40d2-9445-f15ec486b898,12282774,2.4,2,4,2016-04-28 04:03:17 UTC,6
12306674,1c8975bf-6d03-4c33-8270-1eb267b11299,12241165,1.9,1,9,2016-04-28 04:08:35 UTC,0
12306698,1c8975bf-6d03-4c33-8270-1eb267b11299,12233777,1.9,1,9,2016-04-28 04:11:17 UTC,2
12306753,b2b9d3df-9682-4b63-a5b6-251fb47e17e4,,1.1,1,1,2016-04-28 04:17:05 UTC,0
12306758,b12df99a-06d5-40d2-9445-f15ec486b898,,4.4,4,4,2016-04-28 04:17:37 UTC,4
12306787,41237ad4-732a-4cc5-9974-43c862b0521a,,1.7,1,7,2016-04-28 04:20:10 UTC,2
12306794,1c8975bf-6d03-4c33-8270-1eb267b11299,12210441,1.9,1,9,2016-04-28 04:21:00 UTC,0
12306796,735af5aa-0642-4e1d-847f-46eb0183cb76,,1.4,1,4,2016-04-28 04:21:07 UTC,2
12306797,1c8975bf-6d03-4c33-8270-1eb267b11299,12210441,1.9,1,9,2016-04-28 04:21:08 UTC,1
12306816,1c8975bf-6d03-4c33-8270-1eb267b11299,12303501,1.9,1,9,2016-04-28 04:23:18 UTC,0
12306819,35606292-9eb0-4806-97b0-339d48267064,12243848,1.11,1,11,2016-04-28 04:23:24 UTC,4
12306842,1c8975bf-6d03-4c33-8270-1eb267b11299,12294207,1.9,1,9,2016-04-28 04:25:57 UTC,0
12306871,1c8975bf-6d03-4c33-8270-1eb267b11299,12287035,1.9,1,9,2016-04-28 04:28:27 UTC,2
12306902,b12df99a-06d5-40d2-9445-f15ec486b898,,4.5,4,5,2016-04-28 04:31:11 UTC,3
12306963,17e66232-5e77-4552-bb1e-eec1be27ddc1,12270113,1.5,1,5,2016-04-28 04:37:13 UTC,1
12307019,b12df99a-06d5-40d2-9445-f15ec486b898,,4.6,4,6,2016-04-28 04:42:40 UTC,1
12307047,0557a5e5-3363-430a-8617-4b5d2892eb5e,,1.4,1,4,2016-04-28 04:45:41 UTC,5
12307095,a6bed2c8-0f32-4d8d-9b9a-4ffa87c60d40,,1.11,1,11,2016-04-28 04:49:35 UTC,0
12307131,b12df99a-06d5-40d2-9445-f15ec486b898,,4.7,4,7,2016-04-28 04:52:53 UTC,0
12307200,b12df99a-06d5-40d2-9445-f15ec486b898,12301615,1.11,1,11,2016-04-28 04:59:22 UTC,1
12307253,ca4a365e-5ef8-4626-9811-48730917459f,,1.9,1,9,2016-04-28 05:05:45 UTC,2
12307273,b12df99a-06d5-40d2-9445-f15ec486b898,12299589,1.11,1,11,2016-04-28 05:07:32 UTC,2
12307301,42fb04ad-62b6-4c4d-be60-5db8b161bed1,,1.11,1,11,2016-04-28 05:09:48 UTC,3
12307302,9b5cb346-aa04-4cf8-a8d0-455f0fe5d973,,1.14,1,14,2016-04-28 05:09:57 UTC,7
12307346,3d321b20-3c2d-442a-98fc-8ec442ea2b5d,12294943,1.4,1,4,2016-04-28 05:13:30 UTC,1
12307490,a522c6f9-0e35-475b-b116-fe824f15c50e,12224318,2.2,2,2,2016-04-28 05:26:30 UTC,0
12307639,ca4a365e-5ef8-4626-9811-48730917459f,,1.1,1,10,2016-04-28 05:40:28 UTC,0
12307746,6c2c2263-535d-4500-94c1-8fe9e13d167a,12271017,1.2,1,2,2016-04-28 05:48:39 UTC,0
12307784,de531299-4536-4ead-9aaa-ff7a4bb961f2,,1.12,1,12,2016-04-28 05:52:18 UTC,0
12307805,d11f648b-2730-40ad-a182-45a344d7570b,12297365,1.14,1,14,2016-04-28 05:53:23 UTC,0
12307849,ef354721-877b-4fd5-8229-93786341293c,12280270,1.3,1,3,2016-04-28 05:56:16 UTC,0
12307881,1b057572-5bbc-4327-9ac8-a78b5cb2844e,,1.2,1,2,2016-04-28 05:59:00 UTC,0
12307900,d11f648b-2730-40ad-a182-45a344d7570b,12261842,2.1,2,1,2016-04-28 06:00:45 UTC,4
12307955,6c2c2263-535d-4500-94c1-8fe9e13d167a,12282030,1.3,1,3,2016-04-28 06:06:04 UTC,1
12308010,9d8d40dc-8e41-46bf-928e-78e77f89d18a,12287035,1.9,1,9,2016-04-28 06:11:49 UTC,1
12308030,de531299-4536-4ead-9aaa-ff7a4bb961f2,,1.14,1,14,2016-04-28 06:12:59 UTC,0
12308094,ac1bfc9e-7460-4d97-bbe6-3e65b3cc9f3c,,1.14,1,14,2016-04-28 06:18:04 UTC,1
12308097,d11f648b-2730-40ad-a182-45a344d7570b,,2.2,2,2,2016-04-28 06:18:11 UTC,3
12308137,26b4846c-33bf-4cd3-a0d7-7db8a3bee2b9,12294207,1.9,1,9,2016-04-28 06:20:42 UTC,2
12308153,1a91a394-e766-448d-9c9f-343234c11ddf,,1.2,1,2,2016-04-28 06:21:34 UTC,1
12308156,6c2c2263-535d-4500-94c1-8fe9e13d167a,12253299,1.2,1,2,2016-04-28 06:21:39 UTC,0
12308168,b2b9d3df-9682-4b63-a5b6-251fb47e17e4,12291257,1.1,1,1,2016-04-28 06:22:32 UTC,1
12308169,5c5bf38e-08b8-49c5-8f4b-c87279821095,12278488,2.8,2,8,2016-04-28 06:22:37 UTC,8
12308178,58fd679b-2b3b-44d8-b530-d30c3b860028,,1.7,1,7,2016-04-28 06:23:14 UTC,4
12308264,26b4846c-33bf-4cd3-a0d7-7db8a3bee2b9,,1.9,1,9,2016-04-28 06:29:15 UTC,0
12308277,f5e7b9cb-fc7b-4310-be03-b8db83074b63,12168668,1.6,1,6,2016-04-28 06:30:33 UTC,1
12308322,adebf936-8766-432c-8b51-165b7372c956,,1.3,1,3,2016-04-28 06:33:50 UTC,0
12308384,a53a934f-9a43-457e-a3c7-2fb8a988b359,12307301,1.11,1,11,2016-04-28 06:38:08 UTC,1
12308400,58fd679b-2b3b-44d8-b530-d30c3b860028,12270208,1.7,1,7,2016-04-28 06:39:03 UTC,1
12308429,d17549ea-e30d-4e4a-a681-6c23b5ca4c58,12291737,1.7,1,7,2016-04-28 06:41:30 UTC,0
12308453,00efc463-68a4-4998-8bc4-f3244926b04e,,1.4,1,4,2016-04-28 06:42:48 UTC,0
12308491,81bea7c5-0b17-46d2-8b76-d56d884e03db,,1.11,1,11,2016-04-28 06:45:09 UTC,1
12308538,a53a934f-9a43-457e-a3c7-2fb8a988b359,12294963,1.11,1,11,2016-04-28 06:49:08 UTC,1
12308545,735af5aa-0642-4e1d-847f-46eb0183cb76,,1.11,1,11,2016-04-28 06:49:47 UTC,1
12308603,12a4d16b-1145-459e-b052-76a56c0cb4ec,,1.3,1,3,2016-04-28 06:53:18 UTC,1
12308665,6c2c2263-535d-4500-94c1-8fe9e13d167a,12202117,1.3,1,3,2016-04-28 06:57:15 UTC,1
12308669,26b4846c-33bf-4cd3-a0d7-7db8a3bee2b9,12277657,1.9,1,9,2016-04-28 06:57:27 UTC,1
12308712,05939919-b619-4b64-8d37-3211ab3178bf,12291257,1.1,1,1,2016-04-28 06:59:34 UTC,1
12308727,26b4846c-33bf-4cd3-a0d7-7db8a3bee2b9,12268150,1.9,1,9,2016-04-28 07:00:31 UTC,0
12308783,26b4846c-33bf-4cd3-a0d7-7db8a3bee2b9,12265729,1.9,1,9,2016-04-28 07:04:03 UTC,0
12308899,4afbc139-3867-463f-96f5-c763b9af4850,,1.11,1,11,2016-04-28 07:11:53 UTC,1
12308902,a231c51c-d4af-4929-a8f5-079c29b2bf21,12307301,1.11,1,11,2016-04-28 07:12:04 UTC,0
12308916,040a9e07-26c1-4f13-b9ce-fa3b4d39ffcb,,1.14,1,14,2016-04-28 07:12:33 UTC,5
12308932,d8683863-b7cc-468e-a008-09eef7651f8d,12303461,1.11,1,11,2016-04-28 07:13:20 UTC,1
12309014,a231c51c-d4af-4929-a8f5-079c29b2bf21,,1.11,1,11,2016-04-28 07:18:01 UTC,2
12309031,d8683863-b7cc-468e-a008-09eef7651f8d,,1.11,1,11,2016-04-28 07:19:02 UTC,2
12309056,677306ae-ea56-4126-ad77-240cc14cd491,12283726,1.7,1,7,2016-04-28 07:20:29 UTC,1
12309062,fca192b0-0f31-4850-b26d-f3fbd98bfc7d,,1.3,1,3,2016-04-28 07:20:46 UTC,2
12309088,d8683863-b7cc-468e-a008-09eef7651f8d,12303461,1.11,1,11,2016-04-28 07:21:50 UTC,0
12309113,889cba25-3129-45df-b07c-98d9d2cf4af0,12233777,1.9,1,9,2016-04-28 07:22:45 UTC,2
12309121,e5e2bbb7-0228-4621-bb89-883e7bfc2ce3,,1.2,1,2,2016-04-28 07:23:08 UTC,4
12309172,2968db6c-7752-4700-829f-afaa15a7926c,12301352,1.8,1,8,2016-04-28 07:26:26 UTC,2
12309224,889cba25-3129-45df-b07c-98d9d2cf4af0,12241165,1.9,1,9,2016-04-28 07:28:55 UTC,1
12309338,e5e2bbb7-0228-4621-bb89-883e7bfc2ce3,,1.3,1,3,2016-04-28 07:35:04 UTC,0
12309370,05939919-b619-4b64-8d37-3211ab3178bf,12282030,1.3,1,3,2016-04-28 07:36:34 UTC,1
12309372,a231c51c-d4af-4929-a8f5-079c29b2bf21,12297175,1.11,1,11,2016-04-28 07:36:42 UTC,0
12309384,16182038-eee0-4429-8a48-35023071a520,,1.2,1,2,2016-04-28 07:37:37 UTC,0
12309472,e51d80cf-7039-4192-9034-b048288382e5,12291737,1.7,1,7,2016-04-28 07:42:41 UTC,0
12309549,040a9e07-26c1-4f13-b9ce-fa3b4d39ffcb,12244596,1.14,1,14,2016-04-28 07:46:50 UTC,0
12309552,b12df99a-06d5-40d2-9445-f15ec486b898,,4.8,4,8,2016-04-28 07:46:53 UTC,2
12309559,47f5c37a-e5d5-412e-a2ca-89ce433fea4c,,1.2,1,2,2016-04-28 07:47:25 UTC,0
12309569,a231c51c-d4af-4929-a8f5-079c29b2bf21,,1.12,1,12,2016-04-28 07:47:54 UTC,2
12309675,4376b8d1-b02b-459e-8437-39bffdbc8488,12302651,1.6,1,6,2016-04-28 07:53:49 UTC,1
12309706,b12df99a-06d5-40d2-9445-f15ec486b898,,4.9,4,9,2016-04-28 07:55:38 UTC,2
12309721,fac7cd11-ec9a-4327-8f75-2052c423a5a7,,1.9,1,9,2016-04-28 07:56:11 UTC,6
12309733,58fd679b-2b3b-44d8-b530-d30c3b860028,,1.9,1,9,2016-04-28 07:56:43 UTC,1
12309758,d17549ea-e30d-4e4a-a681-6c23b5ca4c58,12291737,1.7,1,7,2016-04-28 07:58:16 UTC,0
12309833,34d17124-5467-45fe-b06e-089d0dcc2f2a,,2.9,2,9,2016-04-28 08:02:10 UTC,1
12309846,fca192b0-0f31-4850-b26d-f3fbd98bfc7d,,1.4,1,4,2016-04-28 08:03:03 UTC,0
12309878,ebfbd3d6-0d11-4159-a186-7fd323253fc2,,1.7,1,7,2016-04-28 08:04:57 UTC,2
12309931,b12df99a-06d5-40d2-9445-f15ec486b898,,4.1,4,10,2016-04-28 08:07:44 UTC,1
12309991,05939919-b619-4b64-8d37-3211ab3178bf,12294943,1.4,1,4,2016-04-28 08:11:54 UTC,1
12310012,34d17124-5467-45fe-b06e-089d0dcc2f2a,,2.9,2,9,2016-04-28 08:13:08 UTC,0
12310078,7709f9b9-6df6-4c80-ae95-2aeba77f8faf,,1.1,1,1,2016-04-28 08:17:13 UTC,0
12310092,8c8d7f0e-a109-4859-bf02-fffc78a9f156,12298022,1.4,1,4,2016-04-28 08:17:57 UTC,1
12310143,ebfbd3d6-0d11-4159-a186-7fd323253fc2,,1.8,1,8,2016-04-28 08:21:15 UTC,0
12310170,e51d80cf-7039-4192-9034-b048288382e5,12291737,1.7,1,7,2016-04-28 08:22:29 UTC,1
12310175,b12df99a-06d5-40d2-9445-f15ec486b898,,4.12,4,12,2016-04-28 08:22:53 UTC,1
12310267,889cba25-3129-45df-b07c-98d9d2cf4af0,12258867,1.1,1,10,2016-04-28 08:27:51 UTC,1
12310285,b1962cf3-619b-47d7-9601-6a288d73bb04,12300762,1.14,1,14,2016-04-28 08:28:40 UTC,1
12310305,6305d7b4-9b6e-4ca5-bd1c-b19ca5f062fd,12230316,1.9,1,9,2016-04-28 08:29:36 UTC,0
12310314,6305d7b4-9b6e-4ca5-bd1c-b19ca5f062fd,12228653,1.9,1,9,2016-04-28 08:30:03 UTC,1
12310352,7709f9b9-6df6-4c80-ae95-2aeba77f8faf,12302573,1.2,1,2,2016-04-28 08:31:44 UTC,0
12310355,6305d7b4-9b6e-4ca5-bd1c-b19ca5f062fd,12266093,2.3,2,3,2016-04-28 08:31:50 UTC,1
12310453,1bce7062-bd2b-48d4-8ea0-7e276341e325,,1.9,1,9,2016-04-28 08:36:21 UTC,2
12310473,9494edfa-227f-49d0-bc0b-cfba07f1281e,,1.4,1,4,2016-04-28 08:36:54 UTC,0
12310483,f6374b46-54a2-42c5-a0d2-cce769d73e5a,,1.8,1,8,2016-04-28 08:37:11 UTC,0
12310489,b12df99a-06d5-40d2-9445-f15ec486b898,,5.2,5,2,2016-04-28 08:37:41 UTC,6
12310503,6305d7b4-9b6e-4ca5-bd1c-b19ca5f062fd,12184389,1.7,1,7,2016-04-28 08:38:14 UTC,0
12310526,889cba25-3129-45df-b07c-98d9d2cf4af0,12265145,1.1,1,10,2016-04-28 08:38:53 UTC,1
12310568,889cba25-3129-45df-b07c-98d9d2cf4af0,12276666,1.1,1,10,2016-04-28 08:40:48 UTC,0
12310675,8363b913-f2e1-488d-91e8-b0daac0936ad,12273447,1.4,1,4,2016-04-28 08:45:35 UTC,0
12310677,889cba25-3129-45df-b07c-98d9d2cf4af0,12281052,1.1,1,10,2016-04-28 08:45:43 UTC,0
12310706,d058de0b-a505-4b3e-8680-d07976720d44,,3.1,3,1,2016-04-28 08:46:30 UTC,5
12310710,889cba25-3129-45df-b07c-98d9d2cf4af0,12285015,1.1,1,10,2016-04-28 08:46:44 UTC,0
12310734,889cba25-3129-45df-b07c-98d9d2cf4af0,12286958,1.1,1,10,2016-04-28 08:47:51 UTC,2
12310804,85162a14-2871-4c24-a4e8-aa2f87b55767,,1.11,1,11,2016-04-28 08:50:39 UTC,1
12310822,9494edfa-227f-49d0-bc0b-cfba07f1281e,,1.5,1,5,2016-04-28 08:51:25 UTC,1
12310832,889cba25-3129-45df-b07c-98d9d2cf4af0,12297136,1.1,1,10,2016-04-28 08:51:43 UTC,1
12310867,6910c76b-b6cc-47a9-bfc5-dc722e0f0e91,,1.9,1,9,2016-04-28 08:53:30 UTC,1
12310902,889cba25-3129-45df-b07c-98d9d2cf4af0,12297136,1.1,1,10,2016-04-28 08:55:01 UTC,0
12310921,7adcd089-2b18-4140-9f3e-903735a2ee26,12257782,1.6,1,6,2016-04-28 08:55:42 UTC,4
12310925,a2522721-a08e-4752-9d4f-0a13dc306d27,12292002,1.3,1,3,2016-04-28 08:55:52 UTC,0
12310946,6305d7b4-9b6e-4ca5-bd1c-b19ca5f062fd,,5.2,5,2,2016-04-28 08:56:47 UTC,1
12310949,889cba25-3129-45df-b07c-98d9d2cf4af0,12302422,1.1,1,10,2016-04-28 08:56:54 UTC,1
12310958,341b7430-b8ab-42ac-8ccf-a4067c48755e,,1.7,1,7,2016-04-28 08:57:13 UTC,3
12310966,d058de0b-a505-4b3e-8680-d07976720d44,,3.2,3,2,2016-04-28 08:57:47 UTC,1
12310976,6305d7b4-9b6e-4ca5-bd1c-b19ca5f062fd,,5.2,5,2,2016-04-28 08:58:15 UTC,1
12310982,f6374b46-54a2-42c5-a0d2-cce769d73e5a,,1.7,1,7,2016-04-28 08:58:32 UTC,2
12311002,738ca140-dab4-4af8-9aee-4840b5807fe0,,1.4,1,4,2016-04-28 08:59:17 UTC,0
12311004,c86a761e-3bb2-4b34-9319-85dcaf6a7df4,,1.14,1,14,2016-04-28 08:59:25 UTC,2
12311016,d058de0b-a505-4b3e-8680-d07976720d44,,3.3,3,3,2016-04-28 08:59:50 UTC,2
12311036,05939919-b619-4b64-8d37-3211ab3178bf,12275795,1.2,1,2,2016-04-28 09:00:52 UTC,0
12311040,046e6708-b177-46d1-b43e-6c2b6b281b7a,,1.11,1,11,2016-04-28 09:00:56 UTC,0
12311161,093fabcf-5c07-4264-81f8-75207d2bfd55,,4.9,4,9,2016-04-28 09:06:12 UTC,0
12311235,36b36df9-33d4-462f-83b3-74e33d29956a,,1.3,1,3,2016-04-28 09:10:15 UTC,0
12311311,81d4857f-f658-483a-8796-540f57827c9d,,1.11,1,11,2016-04-28 09:13:49 UTC,1
12311443,a231c51c-d4af-4929-a8f5-079c29b2bf21,,1.14,1,14,2016-04-28 09:20:08 UTC,3
12311483,be203bb6-4e83-469c-93a3-9eacfc60ed7d,,1.9,1,9,2016-04-28 09:22:01 UTC,2
12311488,4376b8d1-b02b-459e-8437-39bffdbc8488,12299038,1.7,1,7,2016-04-28 09:22:14 UTC,2
12311489,05939919-b619-4b64-8d37-3211ab3178bf,12245456,1.1,1,1,2016-04-28 09:22:14 UTC,2
12311508,8b71ab42-096e-46e3-b124-e2799c86f013,12310473,1.4,1,4,2016-04-28 09:23:11 UTC,5
12311515,a2522721-a08e-4752-9d4f-0a13dc306d27,,1.7,1,7,2016-04-28 09:23:22 UTC,1
12311519,4376b8d1-b02b-459e-8437-39bffdbc8488,12296806,1.7,1,7,2016-04-28 09:23:42 UTC,1
12311542,36b36df9-33d4-462f-83b3-74e33d29956a,,1.4,1,4,2016-04-28 09:24:45 UTC,0
12311584,6305d7b4-9b6e-4ca5-bd1c-b19ca5f062fd,,5.3,5,3,2016-04-28 09:26:42 UTC,1
12311600,a2522721-a08e-4752-9d4f-0a13dc306d27,12302044,1.7,1,7,2016-04-28 09:27:34 UTC,1
12311624,4f776d9f-21c0-4f8e-b15c-eb9d5c5463f7,,1.7,1,7,2016-04-28 09:28:44 UTC,5
12311656,ca4a365e-5ef8-4626-9811-48730917459f,12245456,1.1,1,1,2016-04-28 09:30:06 UTC,4
12311664,a231c51c-d4af-4929-a8f5-079c29b2bf21,12230316,1.9,1,9,2016-04-28 09:30:27 UTC,0
12311708,e7d34c30-aacd-43dc-a2db-9e3e53f694be,,1.2,1,2,2016-04-28 09:32:17 UTC,2
12311745,2952058a-6567-41de-a27f-bb0035e09b8b,,1.2,1,2,2016-04-28 09:33:53 UTC,0
12311749,4376b8d1-b02b-459e-8437-39bffdbc8488,,1.8,1,8,2016-04-28 09:34:02 UTC,0
12311758,d058de0b-a505-4b3e-8680-d07976720d44,,3.4,3,4,2016-04-28 09:34:22 UTC,1
12311790,2952058a-6567-41de-a27f-bb0035e09b8b,12309384,1.2,1,2,2016-04-28 09:35:33 UTC,1
12311822,341b7430-b8ab-42ac-8ccf-a4067c48755e,,1.9,1,9,2016-04-28 09:36:56 UTC,2
12311823,2952058a-6567-41de-a27f-bb0035e09b8b,12308153,1.2,1,2,2016-04-28 09:37:02 UTC,0
12311843,2952058a-6567-41de-a27f-bb0035e09b8b,12307881,1.2,1,2,2016-04-28 09:38:00 UTC,1
12311859,d42f30ae-c996-43aa-b708-5ac43aa74fc4,,1.11,1,11,2016-04-28 09:38:36 UTC,0
12311869,36b36df9-33d4-462f-83b3-74e33d29956a,,1.5,1,5,2016-04-28 09:39:00 UTC,1
12311880,2952058a-6567-41de-a27f-bb0035e09b8b,12302573,1.2,1,2,2016-04-28 09:39:20 UTC,0
12311907,6305d7b4-9b6e-4ca5-bd1c-b19ca5f062fd,,5.4,5,4,2016-04-28 09:40:17 UTC,1
12311968,d42f30ae-c996-43aa-b708-5ac43aa74fc4,,1.11,1,11,2016-04-28 09:42:05 UTC,0
12311983,6305d7b4-9b6e-4ca5-bd1c-b19ca5f062fd,,5.4,5,4,2016-04-28 09:42:45 UTC,2
12312002,2952058a-6567-41de-a27f-bb0035e09b8b,12302405,1.2,1,2,2016-04-28 09:43:32 UTC,0
12312013,05939919-b619-4b64-8d37-3211ab3178bf,12280881,1.2,1,2,2016-04-28 09:44:17 UTC,1
12312034,2952058a-6567-41de-a27f-bb0035e09b8b,12295428,1.2,1,2,2016-04-28 09:45:02 UTC,1
12312046,4f3b2dcd-8af5-452c-9522-d2064451245d,12203495,1.4,1,4,2016-04-28 09:45:20 UTC,1
12312091,7f8bd5e6-5062-48a9-b7da-69b0160e3cad,,1.7,1,7,2016-04-28 09:47:27 UTC,3
12312099,8b71ab42-096e-46e3-b124-e2799c86f013,12288888,1.5,1,5,2016-04-28 09:48:01 UTC,1
12312205,2952058a-6567-41de-a27f-bb0035e09b8b,12290110,1.2,1,2,2016-04-28 09:52:55 UTC,0
12312228,5b7005a6-5285-4a8a-8f1d-f3c5f1d7ae77,,1.6,1,6,2016-04-28 09:53:50 UTC,2
12312230,4f3b2dcd-8af5-452c-9522-d2064451245d,12203495,1.4,1,4,2016-04-28 09:53:55 UTC,3
12312235,2952058a-6567-41de-a27f-bb0035e09b8b,12285976,1.2,1,2,2016-04-28 09:54:04 UTC,0
12312238,d058de0b-a505-4b3e-8680-d07976720d44,,3.5,3,5,2016-04-28 09:54:15 UTC,7
12312260,889cba25-3129-45df-b07c-98d9d2cf4af0,,1.11,1,11,2016-04-28 09:55:11 UTC,2
12312316,05939919-b619-4b64-8d37-3211ab3178bf,12300114,1.4,1,4,2016-04-28 09:57:16 UTC,1
12312377,889cba25-3129-45df-b07c-98d9d2cf4af0,12309014,1.11,1,11,2016-04-28 10:00:21 UTC,0
12312420,889cba25-3129-45df-b07c-98d9d2cf4af0,12308545,1.11,1,11,2016-04-28 10:02:24 UTC,0
12312435,7f8bd5e6-5062-48a9-b7da-69b0160e3cad,12301570,1.7,1,7,2016-04-28 10:02:56 UTC,0
12312443,4376b8d1-b02b-459e-8437-39bffdbc8488,12276980,1.9,1,9,2016-04-28 10:03:23 UTC,0
12312452,d058de0b-a505-4b3e-8680-d07976720d44,,3.6,3,6,2016-04-28 10:03:43 UTC,3
12312485,8b71ab42-096e-46e3-b124-e2799c86f013,,1.6,1,6,2016-04-28 10:04:55 UTC,6
12312494,341b7430-b8ab-42ac-8ccf-a4067c48755e,,1.1,1,10,2016-04-28 10:05:15 UTC,4
12312496,889cba25-3129-45df-b07c-98d9d2cf4af0,12308491,1.11,1,11,2016-04-28 10:05:20 UTC,0
12312548,7f8bd5e6-5062-48a9-b7da-69b0160e3cad,12296806,1.7,1,7,2016-04-28 10:07:05 UTC,1
12312550,8caf94d6-b01b-492e-843d-f0d4e0fc8848,12270736,1.8,1,8,2016-04-28 10:07:07 UTC,1
12312667,889cba25-3129-45df-b07c-98d9d2cf4af0,12303929,1.11,1,11,2016-04-28 10:11:34 UTC,0
12312669,b9fa198d-a360-43fa-98c3-9f4b67054680,,1.6,1,6,2016-04-28 10:11:36 UTC,2
12312730,889cba25-3129-45df-b07c-98d9d2cf4af0,12303461,1.11,1,11,2016-04-28 10:14:05 UTC,0
12312752,4f776d9f-21c0-4f8e-b15c-eb9d5c5463f7,,1.8,1,8,2016-04-28 10:15:03 UTC,4
12312755,0e44ed48-f894-4bf9-9494-54f89fea6ead,,1.3,1,3,2016-04-28 10:15:10 UTC,0
12312771,fca192b0-0f31-4850-b26d-f3fbd98bfc7d,,1.5,1,5,2016-04-28 10:15:49 UTC,0
12312832,8363b913-f2e1-488d-91e8-b0daac0936ad,,1.7,1,7,2016-04-28 10:19:10 UTC,2
12312836,a2522721-a08e-4752-9d4f-0a13dc306d27,12310867,1.9,1,9,2016-04-28 10:19:18 UTC,2
12312844,05939919-b619-4b64-8d37-3211ab3178bf,,1.5,1,5,2016-04-28 10:19:43 UTC,1
12312860,a2522721-a08e-4752-9d4f-0a13dc306d27,,1.9,1,9,2016-04-28 10:20:25 UTC,3
12312870,889cba25-3129-45df-b07c-98d9d2cf4af0,12301615,1.11,1,11,2016-04-28 10:20:39 UTC,0
12312914,ca4a365e-5ef8-4626-9811-48730917459f,,1.11,1,11,2016-04-28 10:22:28 UTC,0
12312920,889cba25-3129-45df-b07c-98d9d2cf4af0,12299505,1.11,1,11,2016-04-28 10:22:35 UTC,1
12312932,889cba25-3129-45df-b07c-98d9d2cf4af0,12298469,1.11,1,11,2016-04-28 10:23:07 UTC,0
12312988,889cba25-3129-45df-b07c-98d9d2cf4af0,12298186,1.11,1,11,2016-04-28 10:25:09 UTC,0
12313014,d3060ff1-cfde-456e-baae-17038f9a1940,12311745,1.2,1,2,2016-04-28 10:25:56 UTC,0
12313037,889cba25-3129-45df-b07c-98d9d2cf4af0,12297720,1.11,1,11,2016-04-28 10:26:40 UTC,0
12313054,05939919-b619-4b64-8d37-3211ab3178bf,12301684,1.5,1,5,2016-04-28 10:27:30 UTC,1
12313061,2bf928fe-02dd-4245-aff6-58e7705bbb29,,1.11,1,11,2016-04-28 10:27:37 UTC,0
12313195,889cba25-3129-45df-b07c-98d9d2cf4af0,12294963,1.11,1,11,2016-04-28 10:33:37 UTC,0
12313196,d3060ff1-cfde-456e-baae-17038f9a1940,,1.2,1,2,2016-04-28 10:33:38 UTC,3
12313256,6305d7b4-9b6e-4ca5-bd1c-b19ca5f062fd,,5.6,5,6,2016-04-28 10:36:28 UTC,0
12313259,8caf94d6-b01b-492e-843d-f0d4e0fc8848,,1.14,1,14,2016-04-28 10:36:36 UTC,0
12313272,d058de0b-a505-4b3e-8680-d07976720d44,,3.8,3,8,2016-04-28 10:37:10 UTC,4
12313274,889cba25-3129-45df-b07c-98d9d2cf4af0,12294883,1.11,1,11,2016-04-28 10:37:14 UTC,1
12313291,a53f9d7c-c1e0-4a81-804f-c89088105863,,1.5,1,5,2016-04-28 10:37:56 UTC,0
12313301,ca4a365e-5ef8-4626-9811-48730917459f,,1.12,1,12,2016-04-28 10:38:19 UTC,1
12313342,82a0afb7-b2e7-45bf-bca0-8361f5f37f67,12291559,1.4,1,4,2016-04-28 10:40:32 UTC,0
12313355,fca192b0-0f31-4850-b26d-f3fbd98bfc7d,12312669,1.6,1,6,2016-04-28 10:41:16 UTC,1
12313380,889cba25-3129-45df-b07c-98d9d2cf4af0,12287721,1.11,1,11,2016-04-28 10:42:27 UTC,0
12313386,8b71ab42-096e-46e3-b124-e2799c86f013,12311624,1.7,1,7,2016-04-28 10:42:33 UTC,0
12313467,889cba25-3129-45df-b07c-98d9d2cf4af0,12257961,1.11,1,11,2016-04-28 10:46:07 UTC,0
12313485,8b71ab42-096e-46e3-b124-e2799c86f013,12306787,1.7,1,7,2016-04-28 10:46:40 UTC,2
